,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1604,6265-SXWBU,Male,0,True,True,69,True,True,Fiber optic,False,True,True,False,True,False,One year,False,Credit card (automatic),95.75,6511.25,False
1605,7941-RCJOW,Male,0,False,False,65,True,False,No,,,,,,,Two year,True,Credit card (automatic),19.549999237060547,1218.6500244140625,False
1606,6374-NTQLP,Male,1,True,True,72,True,False,Fiber optic,True,False,True,True,True,True,Two year,True,Credit card (automatic),104.0999984741211,7447.7001953125,False
1607,4154-AQUGT,Male,1,True,False,13,True,False,Fiber optic,False,True,False,True,False,True,Month-to-month,True,Bank transfer (automatic),89.05000305175781,1169.3499755859375,True
1608,2387-KDZQY,Male,0,False,False,17,True,False,No,,,,,,,One year,True,Mailed check,20.100000381469727,279.5,False
1609,3584-WKTTW,Male,0,True,False,51,True,True,Fiber optic,True,False,True,True,True,True,One year,True,Electronic check,111.5500030517578,5720.35009765625,False
1610,3399-BMLVW,Male,0,True,True,51,True,False,DSL,True,True,False,True,False,False,Two year,False,Credit card (automatic),60.5,3121.449951171875,False
1611,1971-DTCZB,Female,0,True,False,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),90.9499969482422,6468.60009765625,False
1612,3092-IGHWF,Male,0,True,True,67,True,True,Fiber optic,False,True,True,False,False,False,One year,False,Electronic check,87.4000015258789,5918.7998046875,True
1613,3374-PZLXD,Male,0,False,False,34,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.700000762939453,675.5999755859375,False
1614,3813-DHBBB,Male,0,True,False,67,False,,DSL,True,True,False,True,False,True,Two year,True,Bank transfer (automatic),50.95000076293945,3521.699951171875,False
1615,2812-REYAT,Female,0,True,False,49,True,False,No,,,,,,,One year,True,Bank transfer (automatic),20.049999237060547,923.0999755859376,False
1616,6518-PPLMZ,Male,0,True,True,53,True,False,No,,,,,,,Two year,True,Mailed check,19.399999618530277,1110.3499755859375,False
1617,4939-KYYPY,Male,0,False,False,27,True,True,DSL,False,False,True,True,False,False,Month-to-month,False,Electronic check,59.45000076293945,1611.6500244140625,False
1618,8017-LXHFA,Female,1,False,False,23,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,94.75,2293.60009765625,True
1619,5930-GBIWP,Male,0,False,False,69,True,True,DSL,True,True,True,True,False,True,Two year,True,Credit card (automatic),81.5,5553.25,False
1620,6022-KOUQO,Female,0,True,True,2,False,,DSL,False,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),29.049999237060547,44.75,False
1621,6352-TWCAU,Female,0,False,False,35,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,86.44999694824219,3029.10009765625,True
1622,2361-UPSND,Female,0,True,False,46,True,False,DSL,True,True,False,True,False,True,One year,False,Mailed check,70.5999984741211,3231.050048828125,False
1623,6035-RIIOM,Female,0,False,False,54,True,True,Fiber optic,False,True,False,False,True,True,Two year,True,Bank transfer (automatic),97.1999969482422,5129.4501953125,False
1624,2929-QNSRW,Female,0,True,False,56,True,True,Fiber optic,False,True,False,False,True,True,One year,True,Electronic check,98.25,5508.35009765625,True
1625,1262-OPMFY,Female,0,True,False,9,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),75.75,655.9000244140625,True
1626,9504-DSHWM,Male,0,False,False,20,True,True,DSL,True,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),59.20000076293945,1191.199951171875,False
1627,5035-BVCXS,Male,0,False,False,11,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Mailed check,75.9000015258789,866.4000244140625,False
1628,6267-DCFFZ,Female,1,True,False,30,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,90.05000305175781,2627.199951171875,False
1629,3533-UVMOM,Male,0,True,False,68,True,False,DSL,True,True,True,False,False,True,Two year,False,Bank transfer (automatic),70.94999694824219,4741.4501953125,False
1630,2439-LYPMQ,Male,1,True,False,38,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,102.5999984741211,4009.199951171875,False
1631,4248-QPAVC,Female,1,True,False,17,True,True,Fiber optic,True,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),85.3499984741211,1463.449951171875,True
1632,1899-VXWXM,Male,0,False,False,48,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Credit card (automatic),106.0999984741211,5082.7998046875,True
1633,1478-VPOAD,Female,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,43.79999923706055,43.79999923706055,False
1634,9995-HOTOH,Male,0,True,True,63,False,,DSL,True,True,True,False,True,True,Two year,False,Electronic check,59.0,3707.60009765625,False
1635,2988-PLAHS,Female,0,False,False,3,True,False,DSL,False,False,True,False,True,True,One year,True,Electronic check,69.94999694824219,220.4499969482422,False
1636,1371-OJCEK,Female,0,False,False,48,True,True,No,,,,,,,One year,False,Bank transfer (automatic),24.350000381469727,1133.699951171875,False
1637,4999-IEZLT,Male,0,False,False,66,False,,DSL,False,False,False,True,False,False,One year,False,Credit card (automatic),29.450000762939453,1983.1500244140625,False
1638,8883-ANODQ,Female,0,True,True,68,True,True,Fiber optic,False,True,True,False,False,False,Two year,True,Credit card (automatic),84.4000015258789,5746.75,False
1639,4690-LLKUA,Male,1,False,False,17,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,45.04999923706055,770.5999755859375,True
1640,2351-RRBUE,Female,0,True,True,7,True,False,No,,,,,,,One year,False,Mailed check,20.649999618530277,134.0500030517578,False
1641,5980-BDHPY,Male,0,True,False,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),87.0999984741211,6230.10009765625,False
1642,1498-DQNRX,Female,0,True,False,29,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.850000381469727,573.0499877929688,False
1643,9469-WEJBT,Male,0,True,False,37,True,False,Fiber optic,False,False,True,True,False,True,Month-to-month,True,Electronic check,90.3499984741211,3419.300048828125,False
1644,3331-HQDTW,Female,0,False,False,34,True,True,Fiber optic,True,True,True,False,True,True,Month-to-month,True,Mailed check,109.8000030517578,3587.25,True
1645,9490-DFPMD,Female,1,False,False,42,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,84.6500015258789,3541.35009765625,True
1646,2581-VKIRT,Female,0,True,True,59,True,True,DSL,True,True,False,True,False,False,One year,False,Mailed check,65.5,3801.300048828125,False
1647,5442-XSDCW,Male,0,True,True,11,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),79.5,868.5,True
1648,7426-WEIJX,Male,1,True,True,60,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,80.94999694824219,4859.10009765625,False
1649,2851-MMUTZ,Female,0,False,False,27,True,False,DSL,False,True,False,True,False,False,Month-to-month,True,Mailed check,56.150001525878906,1439.3499755859375,False
1650,3049-NDXFL,Female,0,False,False,1,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Mailed check,85.80000305175781,85.80000305175781,True
1651,8580-AECUZ,Male,1,False,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.0999984741211,79.0999984741211,True
1652,3307-TLCUD,Male,0,True,False,17,False,,DSL,True,False,True,False,False,False,Month-to-month,False,Mailed check,34.400001525878906,592.75,False
1653,6625-FLENO,Male,0,True,False,58,True,False,No,,,,,,,Two year,False,Mailed check,20.75,1185.949951171875,False
1654,2967-MXRAV,Male,0,True,True,1,True,False,No,,,,,,,One year,False,Mailed check,18.799999237060547,18.799999237060547,False
1655,7963-GQRMY,Female,0,True,True,3,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.29999923706055,134.5,True
1656,8189-HBVRW,Female,0,False,False,53,True,True,Fiber optic,True,True,True,False,False,False,Month-to-month,False,Electronic check,90.8000030517578,4921.2001953125,False
1657,4163-KIUHY,Male,0,False,False,35,True,True,No,,,,,,,Month-to-month,True,Electronic check,25.600000381469727,901.25,False
1658,1228-FZFRV,Male,0,True,True,50,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,False,Credit card (automatic),105.9499969482422,5341.7998046875,True
1659,3500-NSDOA,Male,0,True,True,68,True,True,DSL,False,True,False,True,False,True,Two year,False,Credit card (automatic),70.80000305175781,4859.9501953125,False
1660,1171-TYKUR,Male,0,True,False,47,True,True,No,,,,,,,Month-to-month,False,Electronic check,25.399999618530277,1139.199951171875,False
1661,3761-FLYZI,Female,1,True,False,65,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),108.8000030517578,7082.4501953125,False
1662,2058-DCJBE,Male,0,False,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.75,324.6000061035156,True
1663,5364-XYIRR,Male,0,True,False,51,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.6500015258789,4812.75,True
1664,4829-AUOAX,Female,0,False,False,46,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Bank transfer (automatic),96.0500030517578,4399.5,True
1665,1219-NNDDO,Female,0,False,False,9,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,76.8499984741211,663.5499877929688,False
1666,8388-DMKAE,Female,0,False,False,8,True,False,No,,,,,,,Two year,False,Mailed check,20.25,174.64999389648438,False
1667,4403-BWPAY,Male,0,False,False,14,True,True,No,,,,,,,One year,True,Credit card (automatic),24.799999237060547,321.70001220703125,False
1668,9659-QEQSY,Female,0,False,False,45,True,True,Fiber optic,True,True,True,True,True,True,Month-to-month,True,Electronic check,115.6500015258789,5125.5,False
1669,5405-ZMYXQ,Female,0,False,False,8,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),74.5999984741211,548.9000244140625,False
1670,5047-LHVLY,Male,1,False,True,1,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Mailed check,50.150001525878906,50.150001525878906,True
1671,1442-OKRJE,Male,0,True,True,66,True,False,Fiber optic,True,True,True,False,True,True,One year,True,Bank transfer (automatic),103.1500015258789,7031.2998046875,False
1672,4737-AQCPU,Male,0,True,True,72,True,True,DSL,True,True,True,True,False,False,Two year,False,Credit card (automatic),72.0999984741211,5016.64990234375,False
1673,9158-VCTQB,Female,0,True,False,41,True,True,Fiber optic,True,True,True,True,True,True,Month-to-month,True,Bank transfer (automatic),113.5999984741211,4594.9501953125,True
1674,2808-CHTDM,Female,0,True,True,23,True,True,No,,,,,,,Two year,False,Mailed check,25.100000381469727,611.4500122070312,False
1675,6311-UEUME,Female,0,False,False,29,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,78.9000015258789,2384.14990234375,True
1676,0793-TWELN,Female,0,False,False,4,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,80.1500015258789,319.8500061035156,False
1677,3283-WCWXT,Male,0,True,True,6,True,True,No,,,,,,,Two year,False,Mailed check,25.399999618530277,153.3000030517578,False
1678,1060-ENTOF,Female,1,True,False,67,True,True,Fiber optic,True,True,True,True,False,True,One year,True,Credit card (automatic),105.4000015258789,7035.60009765625,False
1679,0999-QXNSA,Male,1,False,True,7,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.75,344.20001220703125,False
1680,5451-MHQOF,Male,0,True,True,56,True,True,No,,,,,,,One year,True,Mailed check,24.450000762939453,1431.6500244140625,False
1681,4836-WNFNO,Female,0,True,False,72,True,True,No,,,,,,,Two year,False,Credit card (automatic),25.0,1849.199951171875,False
1682,9225-BZLNZ,Male,0,True,False,72,True,True,DSL,True,True,True,False,True,True,Two year,True,Electronic check,85.25,6083.10009765625,False
1683,0354-VXMJC,Male,0,True,True,23,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.600000381469727,426.6499938964844,False
1684,4422-QVIJA,Female,0,False,True,35,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,50.150001525878906,1655.3499755859375,False
1685,9365-SRSZE,Male,1,True,False,27,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.55000305175781,1943.9000244140625,False
1686,6839-ITVZJ,Female,0,True,True,26,True,True,DSL,False,True,False,True,False,False,Month-to-month,True,Electronic check,60.04999923706055,1616.1500244140625,True
1687,8332-OSJDW,Male,0,True,True,12,True,True,No,,,,,,,One year,False,Mailed check,26.399999618530277,314.95001220703125,False
1688,4735-BJKOU,Female,0,False,False,40,True,False,No,,,,,,,Two year,False,Mailed check,20.149999618530277,804.8499755859375,False
1689,0274-JKUJR,Male,0,True,True,7,False,,DSL,True,True,True,False,True,True,Month-to-month,False,Mailed check,58.84999847412109,465.7000122070313,False
1690,5740-YHGTW,Male,0,True,True,70,True,True,Fiber optic,True,True,False,False,True,False,Month-to-month,True,Credit card (automatic),97.5500030517578,6669.0498046875,False
1691,8917-SZTTJ,Male,0,True,True,60,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.649999618530277,1161.75,False
1692,1696-MZVAU,Male,0,True,True,39,False,,DSL,False,False,False,False,False,False,One year,True,Credit card (automatic),25.25,947.75,False
1693,7359-WWYJV,Male,0,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),114.4499969482422,8375.0498046875,False
1694,0375-HVGXO,Female,0,False,False,1,False,,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,34.70000076293945,34.70000076293945,True
1695,4906-ZHGPK,Male,0,True,True,54,True,True,DSL,False,True,False,True,True,False,One year,True,Electronic check,70.69999694824219,3770.0,False
1696,8593-WHYHV,Male,0,False,False,3,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.30000305175781,264.79998779296875,True
1697,3795-GWTRD,Female,0,True,True,63,True,False,DSL,True,True,True,True,True,False,Two year,False,Credit card (automatic),75.55000305175781,4707.85009765625,False
1698,1298-PHBTI,Male,0,True,True,71,True,True,Fiber optic,False,True,False,True,False,False,Two year,True,Electronic check,84.80000305175781,6152.39990234375,False
1699,6223-DHJGV,Female,0,False,False,42,True,False,No,,,,,,,One year,True,Mailed check,20.649999618530277,958.0999755859376,False
1700,6961-MJKBO,Male,0,False,False,47,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),20.450000762939453,943.0,False
1701,6097-EQISJ,Female,0,True,True,66,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Credit card (automatic),102.4499969482422,6615.14990234375,True
1702,4423-YLHDV,Female,0,True,False,21,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,True,Bank transfer (automatic),104.4000015258789,2200.25,True
1703,8158-WPEZG,Male,0,False,False,11,False,,DSL,False,True,False,True,False,False,Month-to-month,True,Electronic check,35.650001525878906,425.1000061035156,False
1704,0107-YHINA,Male,0,False,True,1,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,99.75,99.75,True
1705,4918-FYJNT,Female,1,True,False,55,True,True,Fiber optic,False,True,True,True,False,False,Month-to-month,False,Electronic check,90.4499969482422,5044.7998046875,False
